商品ID,商品名称,规格,upc码,折扣价,原价,skuid
20319803020,ALKAQUA爱夸 饮用天然矿泉水 570ml_瓶,570ml*1瓶,6925303721695,3.52,4,35109745885
20318498483,景田 饮用纯净水 1.5l_瓶,1.5l*1瓶,6944649700126,3.96,4.5,35110898017
20317391699,芙丝(voss) 饮用天然矿泉水 330ml_瓶,330ml*1瓶,6970920140015,6.6,7.5,35110661363
20319804800,【整箱】怡宝 饮用纯净水 555mlx12瓶／箱 饮用纯净水（散装整提随机发货）,555ml*12瓶,6901710423018,22.8,24,35112247984
20320121272,农夫山泉 天然饮用水 天然饮用水 550ml／瓶,550ml*1瓶,6902921992324,0.01,2,35110156697
20317673014,景田 饮用纯净水 560ml12瓶_包,560ml*12瓶,6922255400111,25.34,28.8,35110900311
20320002021,怡宝 天然饮用水 350ml_瓶,350ml*1瓶,6901285992605,1.58,1.8,35110655034
20319731164,爱夸 饮用天然矿泉水 570ml15瓶_箱,570ml*15瓶,69253030721701,65.36,68.8,35111535836
20318663674,农夫山泉 适合婴幼儿天然饮用水1L／瓶,1升/瓶,6902615390238,10.38,11.8,35112612965
20318868258,农夫山泉 饮用水 饮用天然水 380ml／瓶,380ml/瓶,6902198251223,1.76,2,35111479121
20318061673,依云 天然矿泉水 500ml_瓶,500ml*1瓶,8007837117132,7.02,7.98,35109474533
20319139301,怡宝 饮用纯净水 4.5lx4瓶／箱,4.5l*4瓶,6901117699252,42.24,48,35110750557
20318462782,怡宝 饮用纯净水 555mlx24瓶／箱（包装随机）,555ml*24瓶,6901411261827,39.6,45,35111902754
20319611351,农夫山泉NONGFU SPRING 饮用天然水 380ml24瓶_箱,380ml*24瓶,6921168599264,41.18,46.8,35110463765
20319213126,延中YANZHONG 低能量经典原味盐汽水 600ml20瓶_包,600ml*20瓶,6938867800058,46.46,52.8,35109547523
20317353362,【整箱】农夫山泉 天然饮用水 纸箱塑包随机发货 550mlx24瓶／箱,550ml*24瓶,6901579845464,45.6,48,35112763568
20317784656,怡宝 饮用纯净水 350ml24瓶_箱,350ml*24瓶,6901285883859,41.18,46.8,35110934470
20319572636,大号 手压式抽水器 1个／件 大出水量只需轻轻按压,1个*1件,6902378414660,16.54,18.8,35113561539
20317633097,芙丝(voss) 饮用天然矿泉水 330ml24瓶_箱,330ml*24瓶,6970920141043,151.05,159,35110271814
20319450062,雀巢优活 饮用纯净水 550ml_瓶,550ml*1瓶,6918976320012,2.2,2.5,35110387068
20320162590,农夫山泉饮用天然水（适用婴幼儿）1 Lx6,1l*6瓶,6901551677090,63.46,66.8,35112610876
20319372158,农夫山泉 饮用天然水 1.5l12瓶_包,1.5l*12瓶,1274669290860,41.18,46.8,35109593699
20319885310,景田(Ganten) 饮用纯净水 560ml_瓶,560ml*1瓶,6944649700065,2.2,2.5,35111489941
20319611496,怡宝 饮用纯净水 1.555l12瓶_箱,1555ml*12瓶,6901285991288,42.24,48,35112122616
20318498068,三拾珍饮白桦树汁100%原液天然原汁木本植物饮料整箱装330ml6瓶_箱,330毫升*6瓶/箱,2080594988906,94.05,99,35109550322
20320080133,雀巢优活Nestle 饮用纯净水 550ml24瓶_箱,550ml*24瓶,6918976550105,43.91,49.9,35111014041
20318821976,农夫山泉 适合婴幼儿饮用天然水 1l12桶_箱,1l*12桶,6921168594023,123.41,129.9,35111731207
20317632898,依云(evian) 法国原装进口天然矿泉水 500ml24瓶_箱,500ml*24瓶,3068320128863,151.05,159,35111654535
20317990401,依云(evian) 天然矿泉水 330ml_瓶,330ml*1瓶,3068320063003,6.14,6.98,35111457593
20757058338,依云(evian) 天然矿泉水 750ml_瓶,750ml*1瓶,3068320103389,23.58,26.8,36187847299
20759961062,依云(evian) 天然矿泉水 750ml12瓶_箱,750ml*12瓶,3068320103471,294.5,310,36186468440
20320281235,依云 法国进口饮用水 330ml24瓶_箱(新老包装随机),330毫升*24瓶/箱,8004922713972,132.05,139,35110547217
20318580911,景田 健康天然饮用纯净水 1.5l12瓶_箱,1.5l*12瓶,6944649700324,42.94,48.8,35109792376
20596311530,农夫山泉 饮用天然水 5000ml_桶2（新老包装随机发货）,,,29.57,33.6,35820645134
20595515055,百岁山景田 饮用纯净水 1500ml_瓶3（新老包装随机发货）,,,11.88,13.5,35820406784
20851319570,鲨鱼菲特 孜然味低脂嫩烤鸡胸肉 60g_袋,60g*1袋,6975148871505,4.84,5.5,36582083988
20851630764,鲨鱼菲特 奥尔良味低脂嫩烤鸡胸肉 60克_袋,60克*1袋,6975148871635,5.27,5.99,36589135455
20851830300,鲨鱼菲特 生椰拿铁厚切全麦吐司 50g_袋,50g*1袋,6975148874186,3.51,3.99,36589608953
20852107850,鲨鱼菲特 经典原味低脂切片午餐肉 50g_袋,50g*1袋,6975148874599,4.39,4.99,36582638981
20852860623,鲨鱼菲特 劲脆原味脆皮肉粒肠 30g_袋,30g*1袋,6975148874476,3.96,4.5,36582638540
20852863669,鲨鱼菲特 荞麦方便面 60g_袋,60g*1袋,6975666810628,2.55,2.9,36587120257
20852942294,鲨鱼菲特 低脂肪原味低脂弹脆鸡肉丸 50g_袋,50g*1袋,6975148871949,4.84,5.5,36566545651
20853319293,鲨鱼菲特 孜然味高蛋白去皮鸡腿 80克_袋,80克*1袋,6975148870522,11.26,12.8,36582719849
20853709039,鲨鱼菲特 低脂黑麦饱饱吐司面包 50g_袋,50g*1袋,6975148871482,3.51,3.99,36552165878
20854144173,鲨鱼菲特 低脂肪水果燕麦酥 20g_袋,20g*1袋,6975148871970,2.63,2.99,36580336405
20854576914,鲨鱼菲特 新奥尔良味高蛋白去皮鸡腿 80g_袋,80g*1袋,6975148870515,11.26,12.8,36560661061
20854841561,鲨鱼菲特 轻食全麦紫薯夹心欧包 50g_袋,50g*1袋,6975148871888,4.39,4.99,36587344614
20854842597,鲨鱼菲特 黑椒味低脂嫩烤鸡胸肉 60g_袋,60g*1袋,6975148871543,5.27,5.99,36588623334
20855001699,鲨鱼菲特 弹嫩低脂鸡胸肉肠 25g_袋,25g*1袋,6975148871932,2.63,2.99,36582644955
20649168306,【山姆同款】Member's Mark 榛子味威化饼干_45g袋,,,4.4,5,35946840941
20320002807,【山姆同款】Tafe 黑松露火腿苏打饼干（藜麦奇亚籽风味）约28g_袋,28克/袋,2080495576479,2.2,2.5,35110819227
20613235655,山姆 【整盒】黑松露火腿苏打饼干(藜麦奇亚籽风味) 1.16kg1盒(40小包),1.16kg*1盒,6975211740158,79.11,89.9,35860740675
20318496821,【山姆同款】叮个椰 100%椰子水 414ml_瓶,414毫升/瓶,2080539223840,11.26,12.8,35110018266
20318390601,英贝健便携西梅汁100ml_袋装大餐救星果饮益生元饮料浓缩纤维果汁,100毫升/袋,,11.26,12.8,35111034599
20319682712,【山姆同款】Member's Mark 泰国迸口 100%纯椰子水200ml_盒,200毫升/盒,2080194819396,6.16,7,35111484656
20647910010,【山姆同款】Member's Mark 榛子味威化饼1.35千克_盒,1.35千克/盒,,112.64,128,35946317037
20318383889,燕之屋正宗即食冰糖官燕小粉瓶礼盒70g5瓶一整箱燕之屋燕窝孕期,310g*1盒,6921892302536,463.6,488,35111061333
20318459617,澳洲bioe西梅汁膳食纤维果饮浓缩果蔬汁bio-e补充肠道益生元饮料 _袋,,,46.46,52.8,35109437188
20320044975,加多宝 凉茶植物饮料 310ml／罐,310ml*1罐,6902991940355,3.43,3.9,35111063369
20318784104,王老吉 植物凉茶清凉降火本草植物配制 310ml／罐,310ml*1罐,6903725939645,0.01,4,35110871034
20318703211,王老吉 凉茶 500ml／瓶,500ml*1瓶,6902490395557,4.4,5,35110983005
20317674347,可口可乐 汽水 330mlx6罐／包,330ml*6罐,6902398382291,14.78,16.8,35111102161
20317356176,东鹏特饮 能量型营养素饮料 500ml／瓶困了累了喝东鹏,500ml*1瓶,6903199797611,5.72,6.5,35111750661
20319258124,农夫山泉 水溶C100柠檬味补充维生素C复合果汁饮料 445ml／瓶,445ml*1瓶,6903686460813,4.84,5.5,35113166412
20319140796,美汁源 果粒橙橙汁饮料 450ml／瓶 果肉果味新品可口可乐出品,450ml*1瓶,6901109789923,3.96,4.5,35112250632
20319889182,红牛 维生素功能饮料罐装 250ml／罐,250ml*1罐,6901897944115,8.51,8.5,35113281934
20317945132,农夫山泉 水溶C100青皮桔补充维生素C复合果汁饮料 445ml／瓶,445ml*1瓶,6901022053484,4.84,5.5,35111776095
20320242842,名仁 无糖苏打水饮料 375ml／瓶 无汽无糖,375ml*1瓶,6902901123717,3.52,4,35112368178
20317596469,维他 柠檬茶柠檬味茶盒饮料 250mlx6盒／组,250ml*6盒,6901265044935,17.51,19.9,35110474300
20318224967,楚神 维c金银花露 340ml_瓶,340ml*1瓶,6943833800086,4.4,5,35111248408
20318551964,雀巢 咖啡丝滑拿铁 268ml／瓶 咖啡饮料,268ml*1瓶,6902882135327,5.98,6.5,35112816117
20319732764,三得利 利趣拿铁咖啡饮料 480ml／瓶 新西兰进口乳粉,480ml*1瓶,6902599632737,5.52,6,35111580408
20593266460,元气森林 0糖0脂0卡气元气森林气泡水 480ml_瓶【口味随机】,480ml*1瓶,6901018969805,0.01,5.5,35815189145
20318264219,【随机品牌】可口可乐雪碧美年达芬达多种口味汽水 330ml_罐,330ml*1罐,6920273347241,0.01,2.5,35109311766
20319805718,芬达 橙味汽水 330ml／罐 柠檬味汽水易拉罐,330ml*1罐,6901769416580,2.2,2.5,35110667979
20318422160,维他 柠檬味茶饮料250ml／盒 真茶+真柠檬,250ml*1盒,6902816041090,3.08,3.5,35113320570
20319487391,雪菲力 荔枝味复合果汁饮料 250ml_盒,250ml*1盒,6901939122846,0.01,2.5,35110023771
20318820223,维他奶 巧克力味豆奶饮料 250ml6盒,250毫升*6盒,9433164886790,17.51,19.9,35111053161
20318343887,可口可乐Coca-Cola汽水碳酸饮料碳酸饮料一口畅饮迷上你 330ml／罐,330ml/1罐,6903269832082,2.2,2.5,35112249645
20593906018,佳得乐GATORADE 运动饮料 600ml_瓶【口味随机】,600ml*1瓶,6906907431357,6,6,35814356758
20865832331,悠诗诗ucc(117型)黑咖啡粉无糖冻干苦纯咖啡速溶美式冲饮 90g_瓶,90g*1瓶,4901201103803,45.82,49.8,36612172512
20317637330,椰树 椰汁饮料 245ml／罐 植物蛋白饮料,245ml*1罐,6901005211429,5.72,6.5,35112455503
20318030374,农夫山泉 水溶C100西柚味补充维生素C复合果汁含糖饮料 445ml／瓶,445ml*1瓶,6902363799611,10.34,5.5,35111752003
20317829595,康师傅 传世清欢酸梅汤风味饮料 500ml_瓶,500ml*1瓶,6920459992685,3.08,3.5,35111054308
20318381436,加多宝JDB 凉茶植物饮料 500毫升_瓶,500毫升/瓶,4891599366808,4.4,5,35108678763
20319373787,元气森林元气自在水 0糖0脂红豆薏米水植物饮料 500ml_瓶,500毫升/瓶,6975176783214,6.16,7,35110746477
20593202458,大窑 大窑橙诺橙味果汁汽水 330ml_罐,330毫升/罐,,3.17,3.6,35813042782
20320007995,百事可乐Pepsi Cola 汽水碳酸饮料瓶装 600ml／瓶,600ml/瓶,6902511498786,3.08,3.5,35113085815
20444417801,和其正 凉茶植物饮料 1l_瓶,1l*1瓶,6911988031136,6.07,6.9,35502929097
20319734756,康师傅冰红茶 柠檬味茶饮料 2000ml／瓶,2000ml*1瓶,6902986181268,11.26,12.8,35111347959
20318578557,景兰 蓝山黑咖啡40袋80克盒装云南小粒速溶纯咖啡速溶咖啡粉_盒,80克*1盒,6937529566684,15.72,19.9,35111528376
20714248660,元气自在水 0糖清爽绿豆水植物饮料 500ml_瓶,500ml*1瓶,6975176783191,6.16,7,36122162451
20318979102,统一 阿萨姆原味奶茶 1.5L／瓶,1500ml*1瓶,6902014497125,14.54,15.8,35112491161
20318423496,美汁源 果粒橙橙汁 1.25L／瓶 橙汁饮料,1.25l*1瓶,6901403092699,11.26,12.8,35112220498
20439129980,康师傅 金桔柠檬柠檬味饮品 500ml_瓶,500ml*1瓶,6973870131676,3.08,3.5,35488019998
20595171196,康师傅红茶茶饮料 500毫升_瓶【口味随机】,500毫升*1瓶,6943260971267,0.01,3.5,35817164091
20428314169,元气森林红枣枸杞水0糖自在水饮料 500ml_瓶,,6904091112984,6.16,7,35462908289
20318302904,怡泉 +C柠檬味苏打水汽水 400ml_瓶,400ml*1瓶,6928804016703,4.4,5,35110542940
20591500069,大窑 大窑荔爱荔枝味果汁汽水 330ml_罐,330毫升/罐,,3.17,3.6,35812055252
20591704053,大窑 大窑嘉宾果汁汽水 330ml_罐,330毫升/罐,,3.17,3.6,35810597076
20318345227,百事 百事可乐汽水碳酸饮料 330ml／罐 碳酸汽水饮料肥宅快乐水,330ml*1罐,6902721110539,2.2,2.5,35111779869
20318656824,泰国进口Chang牌泰象苏打水325ml无糖气泡水碳酸饮料_瓶,325ml*1瓶,8851994612012,4.4,5,35110022363
20437992838,三得利 利趣拿铁即饮咖啡香醇丝滑饮料 480ml15瓶_箱,480毫升*15瓶/箱,6921581540287,93.1,98,35489844815
20319412407,康师傅 轻养果荟蜂蜜柚子味饮品 500ml_瓶,500ml*1瓶,6920459957639,3.52,4,35109476483
20319691649,可口可乐 零度无糖汽水 0糖0脂肪健身必备 500ml／瓶,500ml*1瓶,6901884477770,3.08,3.5,35112180984
20319687289,椰树 椰汁植物蛋白饮料 1l／盒,1l*1盒,6901909183877,16.54,18.8,35111773089
20319173404,可口可乐芬达Fanta 橙味汽水 6罐330ml_包,330ml*6罐,6903003263479,14.78,16.8,35110731863
20318264865,统一企业统一 低糖茉莉味绿茶调味茶饮料 2l_瓶,2l*1瓶,6934928004199,11.26,12.8,35111565765
20318337849,百事可乐Pepsi Cola 可乐型汽水 330ml6罐_包,330ml*6罐,6939223900771,14.78,16.8,35109224028
20318264875,味全每日C 100%投入苹果汁 300ml_瓶,300ml*1瓶,6932571040069,8.36,9.5,35110736264
20317119570,可口可乐 零度无糖汽水 0糖0脂肪健身必备 330ml／罐,330ml*1罐,6902161339224,4.51,4.5,35111694741
20319011488,统一 雅哈冰咖啡 450ml_瓶 咖啡饮料提神醒脑瓶装即饮咖啡,450ml*1瓶,7921304733704,5.52,6,35110143255
20319415682,雪碧 清爽柠檬味汽水 330ml／罐 雪碧透心凉心飞扬,330ml*1罐,6902030761682,2.2,2.5,35111068131
20319618647,if 椰汁水国进口纯椰子水果汁无添加  350ml／瓶,350毫升,6903973837274,12.26,9.5,35113561146
20318936316,统一鲜橙多 多C多漂亮橙汁饮料2L／瓶 鲜果橙饮品饮料,2l*1瓶,6904104414814,13.9,15.8,35110477200
20319133641,雪碧Sprite 清爽柠檬味汽水 6罐330ml_包,330ml*6罐,6901079464271,14.78,16.8,35109665087
20319615727,康师傅 冰糖雪梨500ml／瓶 清润每一刻,500.0ml*1瓶,6902283025906,3.08,3.5,35110399618
20317718385,雪碧 清爽柠檬味汽水 500ml／瓶 透心凉夏季解渴饮品,500ml*1瓶,6901084259084,0.01,3.5,35111743698
20318657574,康师傅 冰糖雪梨梨汁饮料 1l_瓶,1l*1瓶,6920459989371,5.28,6,35109157811
20317506344,汇源 100%桃汁 1l_盒,1l*1盒,6923555283053,16.54,18.8,35111605632
20317507299,星巴克 星选咖啡拿铁咖啡饮料 270ml_瓶,270ml*1瓶,6970870270947,11.78,12.8,35111652058
20319570671,康师傅 茉莉蜜茶 500ml／瓶,500ml*1瓶,6903409085897,3.08,3.5,35110713791
20319182950,统一 冰红茶柠檬味茶饮料 1L／瓶 青春无极限,1l*1瓶,6901355929180,4.84,5.5,35112259364
20319014477,农夫山泉 苏打水白桃味 410ml／瓶  天然水饮品,410毫升/瓶,6902573334817,4.4,5,35113080968
20318543114,巴黎水Perrier 含气矿泉水 330ml4瓶_包,330毫升*4瓶/包,3179730010720,32.38,36.8,35111724419
20317829086,雀巢咖啡 焦糖风味拿铁 268ml_瓶 新老包装随机,268ml*1瓶,3927818054780,5.98,6.5,35110344409
20319568614,脉动维生素饮料青柠口味600mx15瓶_箱,600ml/15瓶,6903370813246,74.1,78,35110663936
20319887089,达利园 青梅绿茶 500ml／瓶,500ml*1瓶,6901101524591,3.08,3.5,35109994891
20320283458,芬达 苹果味汽水 碳酸饮料水果味汽水 500ml／瓶,500ml*1瓶,6902437565920,3.08,3.5,35111111267
20318584730,统一绿茶 茉莉花味绿茶茉莉味绿茶饮料1L／瓶,1l*1瓶,6902946618643,5.28,6,35112843862
20625434569,味全 每日C杨梅复合果汁300ml,300毫升,6923660620392,8.36,9.5,35884876197
21967916922,大窑 柠檬味果汁汽水 480ml瓶,,,6.6,6.6,39408167515
20594178564,脉动 维生素饮料 600ml_瓶【口味随机】,600ml*1瓶,4901151005141,12,6,35816205074
20318622210,健力宝 橙蜜味运动饮料 330ml／罐,330ml*1罐,6901412015665,3.52,4,35111705692
20713876678,农夫山泉尖叫 黄金桃味运动饮料·茶氨酸型 550ml_瓶,550ml*1瓶,6921168560240,5.28,6,36097842924
20317638272,汇源 100%橙汁果汁饮料1L／盒 橙心橙意全家共享,1l*1盒,6901739345445,16.54,18.8,35111198554
20319371936,屈臣氏watsons 0千焦无糖苏打汽水 330ml_罐,330毫升/罐,6920180209601,5.28,6,35112120713
20319176335,屈臣氏watsons 香草味苏打汽水 330毫升_罐,330毫升/罐,6920180209724,5.28,6,35109471540
20318902877,娃哈哈 格瓦斯麦芽汁发酵饮品碳酸饮料 330ml_瓶,330ml*1瓶,6902083896775,3.96,4.5,35111613198
20318141895,王老吉 凉茶植物饮料 1.5升_瓶,1.5升*1瓶,6956367338697,14.78,16.8,35109031810
20317988929,汇源 100%苹果汁饮料 1l_盒,1l*1盒,6923555210462,16.54,18.8,35111529700
20318059353,蜂解 低糖柠檬味蜂蜜水 330ml_瓶,330ml*1瓶,6973852490388,8.36,9.5,35111248700
20318146096,农夫山泉 尖叫纤维饮料运动盖 柠檬运动饮料550ml／瓶,550ml*1瓶,6903955316629,5.28,6,35109997918
20318703079,统一绿茶 绿茶饮料 500ml／瓶,500ml*1瓶,6901107945109,3.08,3.5,35110706513
20444968757,康师傅 柠檬口味冰力十足冰红茶柠檬口味茶饮品 1000ml_瓶,1000ml*1瓶,6920459996362,5.28,6,35501630903
20546503252,雀巢咖啡NESCAFE 1+2醇香原味低糖即溶咖啡饮品 105g(15g7条)_盒,15g*7条,6917878044767,18.31,19.9,35726162039
20320400508,美年达 西瓜味汽水 600ml／瓶 百事可乐饮品,600ml*1瓶,6902851878088,3.08,3.5,35113290286
20317995978,康师傅 冰红茶柠檬味500ml／瓶 柠檬味红茶饮品饮料,500ml*1瓶,6903101825739,3.08,3.5,35111314991
20316757387,北冰洋 橙汁汽水 330ml_罐,330ml*1罐,6972020770161,6.6,7.5,35109428301
20319533349,农夫山泉 尖叫多肽型运动饮料 尖叫活性肽饮料 550ml／瓶,550ml*1瓶,6902615987285,5.28,6,35111317834
20318500896,宝矿力水特 电解质饮料功能运动型饮料 500ml／瓶,500毫升,6901767366566,7.04,8,35112248105
20317553038,统一阿萨姆 原味奶茶一见阿萨姆瞬间好心情 500ml／瓶,500ml*1瓶,6901465875582,10.56,5.5,35113090867
20317232343,大窑DAYAO 大窑橙诺橙味汽水 480ml_瓶,480毫升/瓶,6974800840200,5.81,6.6,35111485571
