商品ID,商品名称,规格,条码,折扣价,原价,skuid
950129053670,[3.5cm男女通用】踩屎感内增高鞋垫 爆米花舒适脚感运动鞋垫增高全垫 一双,规格: 37-38,"6902157017037,6902238458483,6902397146931,2080340616787,6902317435220",8.96,12.8,5863838925788
950129053670,[3.5cm男女通用】踩屎感内增高鞋垫 爆米花舒适脚感运动鞋垫增高全垫 一双,规格: 41-42,"6902157017037,6902238458483,6902397146931,2080340616787,6902317435220",8.96,12.8,5863839061685
950129053670,[3.5cm男女通用】踩屎感内增高鞋垫 爆米花舒适脚感运动鞋垫增高全垫 一双,规格: 43-45,"6902157017037,6902238458483,6902397146931,2080340616787,6902317435220",8.96,12.8,6029880267646
950130157339,Boost踩屎感男女超软PU运动鞋垫跑步减震蓝球军训透气不臭脚 一双,规格: 35-36,"6903748724037,6903579552892,6903833367293,6903662148926,6903918847634",8.4,12,6028818266447
950130157339,Boost踩屎感男女超软PU运动鞋垫跑步减震蓝球军训透气不臭脚 一双,规格: 37-38,"6903748724037,6903579552892,6903833367293,6903662148926,6903918847634",8.4,12,5863841153752
950130157339,Boost踩屎感男女超软PU运动鞋垫跑步减震蓝球军训透气不臭脚 一双,规格: 39-40,"6903748724037,6903579552892,6903833367293,6903662148926,6903918847634",8.4,12,6029882583184
950130157339,Boost踩屎感男女超软PU运动鞋垫跑步减震蓝球军训透气不臭脚 一双,规格: 41-42,"6903748724037,6903579552892,6903833367293,6903662148926,6903918847634",8.4,12,5863841089336
950130157339,Boost踩屎感男女超软PU运动鞋垫跑步减震蓝球军训透气不臭脚 一双,规格: 43-44,"6903748724037,6903579552892,6903833367293,6903662148926,6903918847634",8.4,12,5862254824466
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 36（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,5862222268401
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 37（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,6029849779355
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 38（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,5862222324456
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 39（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,6028787150077
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 40（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,6029849919274
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 41（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,6029849719415
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 42（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,5863809065146
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 43（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,5862222256740
950116465025,步阳留香鞋垫男吸汗防臭四季鞋垫女透气帆布鞋军训鞋垫 1双,规格: 44（一双）,"944255554199,6936985488653,237309051823,241482440997,826897075848,663634625982,313946395977,722759469101,531321343533",2.4,4.8,6028787282136
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 27,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5863806545301
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 28,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,6029847439655
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 29,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,6029847399554
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 30,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5863806697002
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 31,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5862219980101
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 32,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5863806673044
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 33,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5863805829898
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 34,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5862219516658
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 35,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,6029847475311
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 36,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5862219728668
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 37,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,5863806161541
950671436262,儿童舞蹈鞋女软底练功鞋女童幼儿猫爪练舞鞋形体民族芭蕾舞跳舞鞋1双,规格: 38,"2080425197248,2080670231957,2080682067858,2080757459250,2080346627794,2080528578135,2080743351292,2080521200101,2080564449505,2080366293184,2080728549270,2080319065097",14.92,19.89,6028784622049
988847947802,【尺码偏大可选】海澜之家2025新款抗菌棉拖鞋男女厚底居家冬季防寒保暖防滑棉拖鞋/双,规格: 40-41,"wm70051996338617,wm54512169846841,wm02138559973052",57.32,69.9,6122446930371
988847947802,【尺码偏大可选】海澜之家2025新款抗菌棉拖鞋男女厚底居家冬季防寒保暖防滑棉拖鞋/双,规格: 42-43,"wm70051996338617,wm54512169846841,wm02138559973052",57.32,69.9,6122446598670
988847947802,【尺码偏大可选】海澜之家2025新款抗菌棉拖鞋男女厚底居家冬季防寒保暖防滑棉拖鞋/双,规格: 44-45,"wm70051996338617,wm54512169846841,wm02138559973052",57.32,69.9,5957783129895
990175857623,羊羔绒毛毛拖鞋女秋冬外穿2025新款厚底包头半拖外出冬天懒人棉拖/双,鞋码: 35,"wm60410188001822,wm56377334862108,wm84334633895888,wm84719010643567,wm84190664194300",57.32,69.9,6122440730966
990175857623,羊羔绒毛毛拖鞋女秋冬外穿2025新款厚底包头半拖外出冬天懒人棉拖/双,鞋码: 36,"wm60410188001822,wm56377334862108,wm84334633895888,wm84719010643567,wm84190664194300",57.32,69.9,5957777441805
990175857623,羊羔绒毛毛拖鞋女秋冬外穿2025新款厚底包头半拖外出冬天懒人棉拖/双,鞋码: 37,"wm60410188001822,wm56377334862108,wm84334633895888,wm84719010643567,wm84190664194300",57.32,69.9,5956510292817
990175857623,羊羔绒毛毛拖鞋女秋冬外穿2025新款厚底包头半拖外出冬天懒人棉拖/双,鞋码: 38,"wm60410188001822,wm56377334862108,wm84334633895888,wm84719010643567,wm84190664194300",57.32,69.9,6122441174244
990175857623,羊羔绒毛毛拖鞋女秋冬外穿2025新款厚底包头半拖外出冬天懒人棉拖/双,鞋码: 39,"wm60410188001822,wm56377334862108,wm84334633895888,wm84719010643567,wm84190664194300",57.32,69.9,5957777545425
988099887206,棉拖鞋女冬情侣居家待客加绒防滑保暖月子鞋室内毛拖鞋/1双,规格: 粉色40-41,"wm31384781788486,wm60166842834278,wm64796607649803",14.93,19.9,5954522396348
988099887206,棉拖鞋女冬情侣居家待客加绒防滑保暖月子鞋室内毛拖鞋/1双,规格: 粉色38-39,"wm31384781788486,wm60166842834278,wm64796607649803",14.93,19.9,5954522264362
988099887206,棉拖鞋女冬情侣居家待客加绒防滑保暖月子鞋室内毛拖鞋/1双,规格: 粉色36-37,"wm31384781788486,wm60166842834278,wm64796607649803",14.93,19.9,6121257667088
988099043969,棉拖鞋情侣居家待客加绒防滑保暖鞋室内毛拖鞋男/1双,规格: 灰色44-45,"wm35226162019992,wm33116334402563,wm59610076016094",14.93,19.9,6120462654592
988099043969,棉拖鞋情侣居家待客加绒防滑保暖鞋室内毛拖鞋男/1双,规格: 灰色42-43,"wm35226162019992,wm33116334402563,wm59610076016094",14.93,19.9,5954521592165
988099043969,棉拖鞋情侣居家待客加绒防滑保暖鞋室内毛拖鞋男/1双,规格: 灰色40-41,"wm35226162019992,wm33116334402563,wm59610076016094",14.93,19.9,6120462954007
988165201439,春秋棉拖鞋四季冬天女室内居家用棉麻布防滑亚麻家居情侣,规格: 粉色36-37,"wm53753164335691,wm47413413199676,wm67374966793665",17.1,22.8,5952008244902
988165201439,春秋棉拖鞋四季冬天女室内居家用棉麻布防滑亚麻家居情侣,规格: 粉色38-39,"wm53753164335691,wm47413413199676,wm67374966793665",17.1,22.8,6118753503546
988165201439,春秋棉拖鞋四季冬天女室内居家用棉麻布防滑亚麻家居情侣,规格: 粉色40-41,"wm53753164335691,wm47413413199676,wm67374966793665",17.1,22.8,5953283325521
987410398427,春秋棉拖鞋四季冬天男士室内居家用棉麻布防滑亚麻家居情侣,规格: 蓝色40-41,"wm50679917155699,wm47569335429617",17.1,22.8,6117952966250
987410398427,春秋棉拖鞋四季冬天男士室内居家用棉麻布防滑亚麻家居情侣,规格: 蓝色42-43,"wm50679917155699,wm47569335429617",17.1,22.8,6117952322869
970188860619,2025新款男士女士米白色勃肯拖鞋夏季新款百搭外穿防滑通勤男女士包头拖鞋（踩屎感增高）米白/双,规格: 38-39,"wm31297334036330,wm62307413064288,wm68644076294376,wm41322223155970",29.22,36.99,5918032017767
970188860619,2025新款男士女士米白色勃肯拖鞋夏季新款百搭外穿防滑通勤男女士包头拖鞋（踩屎感增高）米白/双,规格: 40-41,"wm31297334036330,wm62307413064288,wm68644076294376,wm41322223155970",29.22,36.99,6082805318316
970188860619,2025新款男士女士米白色勃肯拖鞋夏季新款百搭外穿防滑通勤男女士包头拖鞋（踩屎感增高）米白/双,规格: 42-43,"wm31297334036330,wm62307413064288,wm68644076294376,wm41322223155970",29.22,36.99,5916640960122
970188860619,2025新款男士女士米白色勃肯拖鞋夏季新款百搭外穿防滑通勤男女士包头拖鞋（踩屎感增高）米白/双,规格: 44-45,"wm31297334036330,wm62307413064288,wm68644076294376,wm41322223155970",29.22,36.99,5918032337933
949025707754,厚底拖鞋女士夏季外穿踩屎感软底轻便居家用情侣室内简约凉托鞋绿色/双,规格: 36-37,"2080198897864,2080507369433,2080743525846",12.6,16.8,5862213920708
949025707754,厚底拖鞋女士夏季外穿踩屎感软底轻便居家用情侣室内简约凉托鞋绿色/双,规格: 38-39,"2080198897864,2080507369433,2080743525846",12.6,16.8,6028778866188
949025707754,厚底拖鞋女士夏季外穿踩屎感软底轻便居家用情侣室内简约凉托鞋绿色/双,规格: 40-41,"2080198897864,2080507369433,2080743525846",12.6,16.8,5862214100239
950669340782,厚底拖鞋男士夏季外穿踩屎感软底轻便居家用情侣室内简约凉托鞋男黑色 /双,规格: 40-41,"2080575269116,2080541972927,2080198710484",12.6,16.8,6028781058098
950669340782,厚底拖鞋男士夏季外穿踩屎感软底轻便居家用情侣室内简约凉托鞋男黑色 /双,规格: 42-43,"2080575269116,2080541972927,2080198710484",12.6,16.8,6028780370874
950669340782,厚底拖鞋男士夏季外穿踩屎感软底轻便居家用情侣室内简约凉托鞋男黑色 /双,规格: 44-45,"2080575269116,2080541972927,2080198710484",12.6,16.8,5863802369698
950123353647,灰色珊瑚绒加厚一次性拖鞋 高档酒店民宿美容院专用防滑平板拖鞋 一双,,6901631343426,8.33,11.9,950123353647
949023863296,洞洞鞋女加厚底增高夏季外穿包头防滑防臭卡通网红新款沙滩EVA凉鞋,规格: 36-37,"wm58202139157315,wm78040508655025,wm26620274335798",23.62,29.9,6036057482121
949023863296,洞洞鞋女加厚底增高夏季外穿包头防滑防臭卡通网红新款沙滩EVA凉鞋,规格: 38-39,"wm58202139157315,wm78040508655025,wm26620274335798",23.62,29.9,6037107643847
949023863296,洞洞鞋女加厚底增高夏季外穿包头防滑防臭卡通网红新款沙滩EVA凉鞋,规格: 40-41,"wm58202139157315,wm78040508655025,wm26620274335798",23.62,29.9,6036057038687
949486286313,踩屎感男夏季洞洞鞋透气外穿厚底防滑网红镂空户外休闲沙滩凉拖鞋耐脏,规格: 40-41,"987637358583,748216477544,wm28741528644185",22.75,28.8,5862211748158
